preprocessedSmiles;Molecule ChEMBL ID;y_true_label
COc1ccccc1C(C)NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2)cc1;CHEMBL3695896;1
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(CCC)C(=O)O)c(C)c1C;CHEMBL1760270;0
CCCCC(Oc1ccc(S(=O)(=O)N(CCCC)c2cccc(-c3ccc(Cl)cc3)c2C)c(C)c1C)C(=O)O;CHEMBL1760271;0
CCCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760406;0
N#Cc1ccc(OCCN(CCOc2ccc(C#N)cc2)c2ccc(C=C3C(=O)NC(=O)NC3=O)cc2)cc1;CHEMBL3753473;0
CC(=NOCCOc1cccc(Cc2sc(=O)[nH]c2O)c1)c1ccc(-c2ccccc2)cc1;CHEMBL3585578;1
COc1cc(C(F)(F)F)nc2ccc(COc3ccc(OCc4ccc(F)cc4)c(C=C(CC4CC4)C(=O)O)c3)cc12;CHEMBL4436200;0
CCN(Cc1cccc(C(=O)N(CC)Cc2ccc(CCC(=O)O)cc2)c1)C(=O)c1ccccc1;CHEMBL2403501;0
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3OC(C)C)oc2C)c1)C(=O)O;CHEMBL438088;0
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(CC)cc3)oc2C)c1)C(=O)O;CHEMBL213678;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3cc(OC)cc(OC)c3)oc2C)c1)C(=O)O;CHEMBL211839;1
CCCc1cc(Oc2ccc(Cl)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783046;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC=C2CN(C(=O)OCC(C)C)CCC2C(=O)O)cc1;CHEMBL257345;1
CCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O;CHEMBL482952;1
CC(=O)c1ccccc1NC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O;CHEMBL474295;1
O=C(O)c1ccc(-c2nc(C(=O)c3c(Cl)cccc3C(F)(F)F)n3ccccc23)c(F)c1;CHEMBL3598149;1
O=C(O)c1ccc(-c2nc(C(=O)c3ccccc3C(F)(F)F)n3c2CCCC3)c(F)c1;CHEMBL3596271;0
CCCc1cc(Oc2ccc(C(C)C)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL94496;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cccc4c3OCO4)cc12;CHEMBL3695866;1
COc1cc(F)cc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3)cc2)c1;CHEMBL3695869;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cccc(F)c3Cl)cc12;CHEMBL3695891;1
Cc1oc(-c2ccc(-c3ncccn3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1;CHEMBL223128;1
CCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)(Oc1ccccc1)C(=O)O;CHEMBL78529;1
CCCc1cc(Oc2ccc(C)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL54197;0
CCCc1cc2c(oc(=O)n2CC(F)(F)F)c(CCC)c1OC(C(=O)O)c1ccc(C(C)C)cc1;CHEMBL192521;1
CCCc1cc2c(oc(=O)n2CC)c(CCC)c1OC(C(=O)O)c1ccc(Cl)cc1;CHEMBL188095;1
CCC(C)(Cc1ccc(OCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O;CHEMBL203621;0
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1;CHEMBL361424;0
O=S(=O)(Nc1cc(F)c(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl;CHEMBL2331771;1
CCCc1cc(C2CCCCCC2)ccc1OCCCOc1cccc(-c2oc(=O)[nH]c2O)c1;CHEMBL118251;1
CC(CCOc1ccc(CCC(=O)O)c(F)c1)Oc1ccc(Cl)cc1Oc1ccccc1;CHEMBL215245;1
CCCc1ccc(Oc2c(C)n(-c3noc4cc(Cl)ccc34)c3ccc(OC(F)(F)F)cc23)cc1OC(C)C(=O)O;CHEMBL365315;1
CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(CC2CCCCC2)c1=O;CHEMBL149438;0
CCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760405;0
CCCCN(c1cc(-c2ccc(Cl)cc2)ccc1OC(F)(F)F)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760416;0
CCCCN(c1cccc(-c2ccc(Cl)c(Cl)c2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760422;0
CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(CC(C)(C)C(=O)O)cc1;CHEMBL1783047;0
CCCc1cc(C(=O)C2CCCCC2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783041;1
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C2CCCCC2)c1;CHEMBL1760274;0
CCCCN(c1ccc(F)c(-c2ccc(Cl)cc2)c1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760414;0
CCCCN(c1cccc(-c2ccccc2Cl)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760423;0
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3F)oc2C)c1)C(=O)O;CHEMBL380404;1
Cc1c(Oc2ccc(Cl)cc2)c2ccc(F)nc2n1Cc1ccc(F)c(OC(C)C(=O)O)c1;CHEMBL461379;1
COc1cc(OCC(=O)O)c(C)cc1SCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1;CHEMBL234659;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(OC(C)(Cc2ccccc2)C(=O)O)cc1;CHEMBL81592;1
Cc1cccc(OS(=O)(=O)C=Cc2ccccc2)c1;CHEMBL467711;0
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC(C)(C)CC4)cc3Cl)cc2O1;CHEMBL178659;0
CCCC(Oc1cccc(Cc2c(C)n(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc23)c1)C(=O)O;CHEMBL445921;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nnn(-c3ccccc3)c2C(=O)O)c1;CHEMBL474548;0
CN(CC=Cc1ccc(CC(C(=O)O)n2cccc2)cc1)c1ccccn1;CHEMBL479001;0
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1Cl;CHEMBL298187;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)CCc2ccccc2)c1;CHEMBL223349;1
CCCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4564535;0
Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1OC(C)(C)C(=O)O;CHEMBL392058;1
Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccccc2)C(=O)O)cc1;CHEMBL81676;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(Oc4ccc[nH]4)ccc32)cc1;CHEMBL198269;1
CCCc1c(OCCCCOc2cccc3c2ccn3CC(=O)O)ccc2c(C(F)(F)F)noc12;CHEMBL173828;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)(C)O)c3)cc12;CHEMBL3736075;1
COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c2)c1C;CHEMBL522577;0
COc1ccccc1-c1nc(CCOc2ccc(CC(OC)C(=O)O)c3sccc23)c(C)o1;CHEMBL519802;1
CCOC(Cc1ccc(OCCc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c2ccsc12)C(=O)O;CHEMBL484000;1
Cc1oc(-c2ccc(C(C)C)cc2)nc1CCOc1ccc(CC(OCC2CC2)C(=O)O)c2sccc12;CHEMBL485188;1
CCCC(=O)NCC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)Nc1ccccc1C(=O)c1ccccc1;CHEMBL395527;0
CCC1(C(=O)O)Cc2cc(OCCCOc3ccc(C(C)(C)C)cc3Cl)ccc2O1;CHEMBL190968;0
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccc(O)cc4)oc3C)cc2)cc1;CHEMBL253952;0
C#CCOC(=O)N1CCc2c(OCCc3nc(-c4ccccc4)oc3C)ccc(CCC(=O)O)c2C1;CHEMBL223434;1
Cc1sc(N2CCOCC2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1;CHEMBL223351;1
CCC(C)(C)c1ccc(OCCCOc2ccc3c(c2)OC(C)(C(=O)O)CC3)c(Cl)c1;CHEMBL369725;0
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2cccc(-c3ccccc3)c2)cc1;CHEMBL477298;0
CCCCCS(=O)(=O)NC(=O)CCc1cc(OC(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl;CHEMBL1933822;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3ccc(OC(F)(F)F)cc3)c3ccccc32)cc1;CHEMBL196428;1
O=C(O)c1c(Oc2cccc(C(F)(F)F)c2)c2ccccc2n1-c1ccc(C(F)(F)F)cc1;CHEMBL194740;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3cc(O)ccc32)cc1;CHEMBL373048;1
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(-c3ccccc3)coc12;CHEMBL278994;1
CCCc1c(OCCOc2cccc3c2ccn3CC(=O)O)ccc2c(C(F)(F)F)noc12;CHEMBL321815;0
CCCc1c(OCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(F)(F)F)noc12;CHEMBL118887;1
CCCc1c(OCCCOc2cccc3c2ccn3CC(=O)O)ccc2c(C(F)(F)F)noc12;CHEMBL121206;0
CCCc1c(OCCC(C)CCOc2cccc3c2ccn3CC(=O)O)ccc2c(C(F)(F)F)noc12;CHEMBL373286;0
CCCc1c(OCCCOc2ccc3c(ccn3CCC(=O)O)c2)ccc2c(C(F)(F)F)noc12;CHEMBL371098;1
CC(C)CCS(=O)(=O)NC(=O)C=Cc1cc(OC(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl;CHEMBL1933842;1
COc1ccc(C(=O)n2c(C)c(Cc3cccc(OC(C)(C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc32)cc1;CHEMBL181554;1
CC(C)c1ccc(OCCCOc2ccc3c(c2)OC(C)(C(=O)O)CC3)c(Cl)c1;CHEMBL178309;0
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccc(Cl)cc32)cc1;CHEMBL381865;1
CCOc1ccc2c(c1)c(Oc1cccc(C(F)(F)F)c1)c(C(=O)O)n2-c1ccc(C(C)(C)C)cc1;CHEMBL198266;1
COc1ccc(C(=O)c2c(C)n(Cc3cccc(OC(C)C(=O)O)c3)c3nc(C)ccc23)cc1;CHEMBL510180;1
CCc1ccc(OC(C)CCOc2ccc(CCC(=O)O)c(C)c2)c(Cc2ccccc2)c1;CHEMBL2036997;1
CCCc1cc(C(=O)CC)cc(CCC)c1OC(C(=O)O)c1ccc(C(F)(F)F)cc1;CHEMBL190938;1
CCCc1cc(C2CCOCC2)ccc1OCCCOc1cccc(-c2oc(=O)[nH]c2O)c1;CHEMBL1783062;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2ccccc2)c1;CHEMBL246270;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2cccc(Oc3ccccc3)c2)cc1;CHEMBL395191;1
N#Cc1cccc(Cl)c1C(=O)c1nc(-c2ccc(C(=O)O)cc2F)c2n1CCCC2;CHEMBL3596274;0
CCCOC(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccccc12)C(=O)O;CHEMBL519974;1
CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(-c3ccc(C#N)cc3)cc2)n1)C(=O)O;CHEMBL456792;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3736229;1
O=C(O)Cc1csc2cc(OCc3cccc(COc4ccc(C(F)(F)F)cc4)c3)ccc12;CHEMBL234588;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(-c2nn(-c3ccccc3)nc2CC(=O)O)cc1;CHEMBL489507;1
COc1ccc(COCCN(CCOc2ccccn2)c2ccc(C=C3C(=O)NC(=O)NC3=O)cc2)cc1;CHEMBL3753871;0
CCCc1cc(Oc2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL50984;0
COc1cc(C2NC(=O)N=C(C)C2C(=O)O)ccc1OCCOc1cccc2ccc(C)nc12;CHEMBL230458;1
CCCc1cc(C2CCCCC2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783048;1
CCCc1cc(Oc2ccc(Cl)c(Cl)c2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL318684;1
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(C(F)(F)F)c3)c3ccc(Cl)nc32)cc1;CHEMBL198623;1
COc1cccc(Oc2c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c3nc(Cl)ccc23)c1;CHEMBL198493;1
CCc1ccc(C(O)COc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1;CHEMBL4293295;0
CC(O)c1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1;CHEMBL1267;0
COc1ccc(C(=O)c2c(C)n(Cc3cc(OC(C)C(=O)O)ccc3F)c3ncccc23)cc1;CHEMBL455127;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2ccc(Oc3ccccc3)cc2)c1;CHEMBL246272;1
COc1cc(C2NC(=O)N=C(C)C2C(=O)O)ccc1OCCn1ccc2cccnc21;CHEMBL230566;1
COc1ccc2c(-n3c(=O)n(Cc4cccc(OC(C)C(=O)O)c4)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1946954;1
Cc1c(Oc2ccc(Cl)cc2)c2ccc(F)nc2n1Cc1ccc(Cl)c(OC(C)C(=O)O)c1;CHEMBL518499;1
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(CCC)(C(=O)O)CC2;CHEMBL419756;1
Cc1ccccc1CNC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL3695841;1
CCCc1cc(Oc2ccccc2)ccc1OCCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783036;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC3CCNCC3)cc12;CHEMBL4566395;0
Cc1c(C)n(Cc2cccc(C(F)(F)F)c2)c2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc12;CHEMBL4591564;1
O=C(NCc1cccc(O)c1)c1ccc(NCc2ccc(-c3ccccc3C(=O)O)cc2)cc1;CHEMBL4555317;1
CC(C)(Oc1ccc(OCCCCOc2ccc(Oc3ccc(F)cc3)cc2Cl)cc1)C(=O)O;CHEMBL377508;0
CCCc1cc(Oc2ccc(-c3ccccc3)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783043;1
CCCc1cc(Oc2ccc(OC)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1783051;1
COc1cc2c(cc1CC=C(C)C)C(=O)CC(c1ccc(O)cc1)O2;CHEMBL3425797;1
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3F)cc2O1;CHEMBL112973;0
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC5(CC4)CC5)cc3Cl)cc2O1;CHEMBL176222;0
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(C)=O)c1O;CHEMBL23881;1
COc1ccc2c(-n3c(=O)n(Cc4cccc(C5(C)OC(=O)NC5=O)c4)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1947140;1
COc1ccc(C(=O)c2c(C)n(Cc3cccc(OC(C)C(=O)O)c3)c3ncccc23)cc1;CHEMBL452299;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2CN(c3nc4ccccc4o3)CC2C(=O)O)cc1;CHEMBL3398453;1
CCCc1cc(Oc2ccc(F)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL1783044;1
CCCc1cc(C2CCC(F)(F)CC2)ccc1OCCCOc1cccc(-c2oc(=O)[nH]c2O)c1;CHEMBL1783060;1
CN(CCCc1ccc(CC(C(=O)O)n2cccc2)cc1)c1ccccc1;CHEMBL514696;0
NC(=O)CCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O;CHEMBL476173;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C=C2CN(C(=O)OCc3ccccc3)CCC2C(=O)O)c1;CHEMBL401534;1
COc1ccc2c(c1)CCN(S(=O)(=O)c1cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c1)C2;CHEMBL524829;0
O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccc(Cl)cc3C2)c1;CHEMBL496726;0
COc1cccc2c1ccn2S(=O)(=O)c1cccc(C(=O)Nc2ccc(C)cc2C(=O)O)c1;CHEMBL525366;0
O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1;CHEMBL485088;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccc(Cl)cc4)oc3C)cc2)cc1;CHEMBL1089176;1
Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OC2CCCCC2)c1;CHEMBL1092235;0
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1OC;CHEMBL1760402;0
CCCC(Oc1cccc(Cn2c(C)c(C(=O)c3ccc(Cl)cc3)c3ccc(OC(F)(F)F)cc32)c1)C(=O)O;CHEMBL564036;1
Cc1c(C)n(Cc2cccc(C(F)(F)F)c2)c2ccc(C(=O)NC(Cc3ccc(O)cc3)C(=O)O)cc12;CHEMBL4469716;1
CCCc1cc(C(=O)c2ccc(Cl)cc2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL1782067;1
CCCc1cc(C2CCC(=O)CC2)ccc1OCCCOc1cccc(-c2oc(=O)[nH]c2O)c1;CHEMBL1783056;0
CCCc1cc(C2CCC(C)(C)CC2)ccc1OCCCOc1cccc(-c2oc(=O)[nH]c2O)c1;CHEMBL1783061;0
CCCc1cc2c(oc(=O)n2CC2CC2)c(CCC)c1OC(C(=O)O)c1ccc(C(C)C)cc1;CHEMBL364274;1
CCCc1c(OCCCOc2cccc3c2ccn3CC(=O)O)ccc2c(-c3ccccc3)coc12;CHEMBL198579;0
O=C(O)c1c(Sc2ccccc2)c2cc(Cl)ccc2n1Cc1ccc(Cl)cc1;CHEMBL370152;1
CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)(C)C(=O)O;CHEMBL192152;0
CC(Oc1cc(Cn2c(=O)n(Cc3ccc(Cl)cc3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O;CHEMBL1946566;0
CC(Oc1cc(Cn2c(=O)n(-c3nc4ccc(Cl)cc4s3)c3ccc(C(F)(F)F)cc32)ccc1Cl)C(=O)O;CHEMBL1946569;0
COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4ccc(C(F)(F)F)cc43)noc2c1;CHEMBL1946757;1
COc1ccc2c(-n3c(=O)n(-c4cccc(C5(C)OC(=O)NC5=O)c4)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1947141;0
COc1ccc2c(-n3c(=O)n(Cc4ccc(Cl)c(OC(C)C(=O)O)c4)c4ccccc43)noc2c1;CHEMBL1947143;1
CC(C)c1cccc(Oc2c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c3cc(Cl)ccc23)c1;CHEMBL372639;1
Cc1c(Oc2cccc(OC(C)C(=O)O)c2)c2cc(OC(F)(F)F)ccc2n1-c1noc2cc(Cl)ccc12;CHEMBL192646;1
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1Oc1cncc(Cl)c1;CHEMBL2331776;1
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(I)cc2)ccc1Oc1cncc(Cl)c1;CHEMBL2331777;1
O=C(O)c1ccc(C=Cc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1;CHEMBL5200206;0
COc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1;CHEMBL2338487;1
O=C(O)Cc1csc2cc(OCc3ccc(COc4ccc(C(F)(F)F)cc4)cc3)ccc12;CHEMBL234589;0
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3ccc(F)cc3)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1;CHEMBL218231;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC2C(=O)N(c3ccc(Cl)cc3)C2C(=O)O)c1;CHEMBL255388;1
Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OC2CCCC2)c1;CHEMBL1092236;0
Cc1oc(-c2ccc(Cl)cc2)nc1COc1cccc(CN(CC(=O)O)C(=O)OC2CCC2)c1;CHEMBL1092237;0
Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C)c2)ccc1CCC(=O)O;CHEMBL237730;1
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(C)(C)C)cc3Cl)cc2O1;CHEMBL447190;0
Cc1ccccc1NC(=O)c1cc(C(=O)NCc2ccccc2)c(F)cc1Cl;CHEMBL5285688;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2nn(-c3ccccc3)cc2C(=O)O)c1;CHEMBL473952;1
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCCc3nc(-c4ccc(Cl)cc4)oc3C)c2)cc1;CHEMBL1088911;1
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(C(C)C)cc4)oc3C)c2)cc1;CHEMBL1090878;1
Cc1c(-c2ccc(Cl)cc2)cccc1N(CCCC(F)(F)F)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760410;0
CCCCN(c1cccc(-c2ccc(C)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760426;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc([N+](=O)[O-])cc3)cc12;CHEMBL3695831;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3699424;1
CCCCCCC=CCCCCCCCC(=O)O;CHEMBL453509;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(OC(F)(F)F)c3)cc12;CHEMBL3695764;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NCCO)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3699434;1
Cc1cc2c(s1)c(-c1ccc(C(=O)O)cc1)nn2C(=O)c1c(Cl)cccc1Cl;CHEMBL4435145;0
O=C(O)c1ccc(NCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2ccccc2)cc1;CHEMBL4550831;0
CCCc1c(OCCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2c(C(F)(F)F)noc12;CHEMBL177831;1
CCCc1c(OCC(C)COc2cccc3c2ccn3CC(=O)O)ccc2c(C(F)(F)F)noc12;CHEMBL197738;0
O=C(Nc1ccncc1)c1cc([N+](=O)[O-])ccc1Cl;CHEMBL510698;1
CCCc1cc2c(OC)noc2c(CCC)c1OC(C)(C)C(=O)O;CHEMBL190739;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2cc3ccccc3[nH]2)c1;CHEMBL396694;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2cn(-c3ccccc3)cc2C(=O)O)cc1;CHEMBL514328;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(Cc2nn(-c3ccccc3)nc2CC(=O)O)cc1;CHEMBL491142;1
Cc1cc(OCCC(C)Oc2ccc(Cl)cc2-c2ccccn2)ccc1CCC(=O)O;CHEMBL241299;1
CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cnc2ccccc2c1;CHEMBL2338475;1
O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(C(F)(F)F)cc1Cl;CHEMBL2338474;1
CS(=O)(=O)NC(=O)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL386504;1
CCCOC(=O)N1C=C(Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)C(C(=O)O)CC1;CHEMBL256142;1
Cc1oc(-c2ccccc2)nc1CCOc1cccc(C2CN(C(=O)Oc3ccccc3)CCC2CC(=O)O)c1;CHEMBL445942;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2CN(C(=O)OCC(C)C)CCC2C(=O)O)cc1;CHEMBL257165;1
CCCc1cc(C(=O)CC)cc(CCC)c1OC(C(=O)O)c1ccc(OC(C)C)cc1;CHEMBL191276;1
Cc1cc(OCCO)ccc1NC(=O)c1cc(C(=O)NCc2ccc(F)c(F)c2)c(F)cc1Cl;CHEMBL5272194;1
Cc1cccc(-c2nc3cc(NC(=O)c4cc(C(=O)NCc5ccc(F)c(F)c5)c(F)cc4Cl)ccc3o2)c1;CHEMBL5281842;1
CCCOC(=O)N1CCc2c(OCCc3nc(-c4ccccc4)oc3C)ccc(CCC(=O)O)c2C1;CHEMBL376460;1
Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(CC(=O)O)c2=O)cc1;CHEMBL147086;0
